,epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
8108,20,2020-05-14,29,MG,Itaúna,3133808.0,city,2,2.1456,0,0,0,0.0,93214.0,False,False
8109,20,2020-05-14,34,MG,Ituiutaba,3134202.0,city,5,4.77687,0,0,0,0.0,104671.0,False,False
8110,20,2020-05-14,10,MG,Itumirim,3134301.0,city,1,16.60302,0,0,0,0.0,6023.0,False,False
8111,20,2020-05-14,34,MG,Jaboticatubas,3134608.0,city,2,9.92901,0,0,0,0.0,20143.0,False,False
8112,20,2020-05-14,2,MG,Jacutinga,3134905.0,city,1,3.8492599999999997,0,1,0,1.0,25979.0,False,False
8113,20,2020-05-14,40,MG,Janaúba,3135100.0,city,5,6.978560000000001,0,0,0,0.0,71648.0,False,False
8114,20,2020-05-14,39,MG,Jeceaba,3135407.0,city,1,20.35831,0,0,0,0.0,4912.0,False,False
8115,20,2020-05-14,10,MG,Jequitinhonha,3135803.0,city,2,7.876810000000001,1,1,0,0.5,25391.0,False,False
8116,20,2020-05-14,36,MG,João Monlevade,3136207.0,city,28,35.03942,1,0,0,0.0,79910.0,False,False
8117,20,2020-05-14,15,MG,Juatuba,3136652.0,city,1,3.7111300000000003,0,0,0,0.0,26946.0,False,False
8118,20,2020-05-14,62,MG,Juiz de Fora,3136702.0,city,396,69.61131999999999,43,15,0,0.0379,568873.0,False,False
8119,20,2020-05-14,2,MG,Ladainha,3137007.0,city,1,5.52151,0,0,0,0.0,18111.0,False,False
8120,20,2020-05-14,53,MG,Lagoa da Prata,3137205.0,city,23,44.09087,1,0,0,0.0,52165.0,False,False
8121,20,2020-05-14,23,MG,Lagoa Dourada,3137403.0,city,0,,0,0,0,0.0,13009.0,False,False
8122,20,2020-05-14,26,MG,Lagoa Santa,3137601.0,city,6,9.29843,0,0,0,0.0,64527.0,False,False
8123,20,2020-05-14,7,MG,Lajinha,3137700.0,city,1,5.01932,0,0,0,0.0,19923.0,False,False
8124,20,2020-05-14,8,MG,Lambari,3137809.0,city,9,43.24013,0,0,0,0.0,20814.0,False,False
8125,20,2020-05-14,3,MG,Laranjal,3138005.0,city,1,14.684289999999999,0,0,0,0.0,6810.0,False,False
8126,20,2020-05-14,44,MG,Lavras,3138203.0,city,11,10.600060000000001,0,0,0,0.0,103773.0,False,False
8127,20,2020-05-14,29,MG,Leopoldina,3138401.0,city,10,19.01611,0,0,0,0.0,52587.0,False,False
8128,20,2020-05-14,12,MG,Lima Duarte,3138609.0,city,5,29.94371,5,0,0,0.0,16698.0,False,False
8129,20,2020-05-14,39,MG,Machado,3139003.0,city,2,4.7468699999999995,0,0,0,0.0,42133.0,False,False
8130,20,2020-05-14,10,MG,Mamonas,3139250.0,city,1,15.28351,0,0,0,0.0,6543.0,False,False
8131,20,2020-05-14,46,MG,Manhuaçu,3139409.0,city,6,6.64975,0,1,0,0.1667,90229.0,False,False
8132,20,2020-05-14,17,MG,Manhumirim,3139508.0,city,0,,0,0,0,0.0,22707.0,False,False
8133,20,2020-05-14,7,MG,Mantena,3139607.0,city,2,7.234839999999999,0,0,0,0.0,27644.0,False,False
8134,20,2020-05-14,8,MG,Mar de Espanha,3139805.0,city,10,78.03964,1,0,0,0.0,12814.0,False,False
8135,20,2020-05-14,56,MG,Mariana,3140001.0,city,32,52.69745,8,2,0,0.0625,60724.0,False,False
8136,20,2020-05-14,36,MG,Mário Campos,3140159.0,city,17,110.27503999999999,5,1,0,0.0588,15416.0,False,False
8137,20,2020-05-14,24,MG,Maripá de Minas,3140209.0,city,1,33.63606,0,0,0,0.0,2973.0,False,False
8138,20,2020-05-14,33,MG,Marliéria,3140308.0,city,4,99.03441,0,0,0,0.0,4039.0,False,False
8139,20,2020-05-14,20,MG,Martinho Campos,3140506.0,city,1,7.46938,0,1,0,1.0,13388.0,False,False
8140,20,2020-05-14,31,MG,Matias Barbosa,3140803.0,city,0,,-1,0,0,0.0,14468.0,False,False
8141,20,2020-05-14,7,MG,Matias Cardoso,3140852.0,city,2,17.92597,1,0,0,0.0,11157.0,False,False
8142,20,2020-05-14,39,MG,Matozinhos,3141108.0,city,1,2.6441,0,0,0,0.0,37820.0,False,False
8143,20,2020-05-14,6,MG,Medina,3141405.0,city,3,14.409220000000001,2,0,0,0.0,20820.0,False,False
8144,20,2020-05-14,18,MG,Minas Novas,3141801.0,city,2,6.35243,0,0,0,0.0,31484.0,False,False
8145,20,2020-05-14,1,MG,Miradouro,3142106.0,city,1,9.298869999999999,1,0,0,0.0,10754.0,False,False
8146,20,2020-05-14,16,MG,Moema,3142403.0,city,1,13.30318,0,0,0,0.0,7517.0,False,False
8147,20,2020-05-14,6,MG,Monte Alegre de Minas,3142809.0,city,4,18.93939,0,0,0,0.0,21120.0,False,False
8148,20,2020-05-14,28,MG,Monte Azul,3142908.0,city,2,9.590489999999999,0,0,0,0.0,20854.0,False,False
8149,20,2020-05-14,34,MG,Monte Carmelo,3143104.0,city,7,14.641589999999999,0,0,0,0.0,47809.0,False,False
8150,20,2020-05-14,39,MG,Montes Claros,3143302.0,city,32,7.8174399999999995,3,2,0,0.0625,409341.0,False,False
8151,20,2020-05-14,1,MG,Monte Sião,3143401.0,city,3,12.60345,3,0,0,0.0,23803.0,False,False
8152,20,2020-05-14,22,MG,Morro da Garça,3143609.0,city,1,40.61738,0,1,0,1.0,2462.0,False,False
8153,20,2020-05-14,28,MG,Munhoz,3143807.0,city,3,49.7595,0,0,0,0.0,6029.0,False,False
8154,20,2020-05-14,47,MG,Muriaé,3143906.0,city,47,43.213229999999996,2,1,0,0.0213,108763.0,False,False
8155,20,2020-05-14,16,MG,Mutum,3144003.0,city,2,7.41317,0,0,0,0.0,26979.0,False,False
8156,20,2020-05-14,20,MG,Muzambinho,3144102.0,city,2,9.72337,0,0,0,0.0,20569.0,False,False
8157,20,2020-05-14,41,MG,Nanuque,3144300.0,city,3,7.361960000000001,0,1,0,0.3333,40750.0,False,False
8158,20,2020-05-14,27,MG,Nazareno,3144508.0,city,1,11.6171,0,0,0,0.0,8608.0,False,False
8159,20,2020-05-14,59,MG,Nova Lima,3144805.0,city,102,107.49401999999999,3,0,0,0.0,94889.0,False,False
8160,20,2020-05-14,3,MG,Nova Ponte,3145000.0,city,3,19.29881,0,0,0,0.0,15545.0,False,False
8161,20,2020-05-14,6,MG,Nova Porteirinha,3145059.0,city,1,13.333329999999998,0,0,0,0.0,7500.0,False,False
8162,20,2020-05-14,33,MG,Nova Serrana,3145208.0,city,8,7.790210000000001,1,1,0,0.125,102693.0,False,False
8163,20,2020-05-14,29,MG,Novo Cruzeiro,3145307.0,city,2,6.38345,0,1,0,0.5,31331.0,False,False
8164,20,2020-05-14,1,MG,Oliveira,3145604.0,city,1,2.39883,1,0,0,0.0,41687.0,False,False
8165,20,2020-05-14,13,MG,Ouro Branco,3145901.0,city,4,10.12658,0,0,0,0.0,39500.0,False,False
8166,20,2020-05-14,39,MG,Ouro Fino,3146008.0,city,5,14.8637,0,1,0,0.2,33639.0,False,False
8167,20,2020-05-14,5,MG,Padre Paraíso,3146305.0,city,1,4.961790000000001,0,0,0,0.0,20154.0,False,False
8168,20,2020-05-14,40,MG,Paracatu,3147006.0,city,19,20.39546,0,1,0,0.0526,93158.0,False,False
8169,20,2020-05-14,36,MG,Pará de Minas,3147105.0,city,9,9.577630000000001,0,0,0,0.0,93969.0,False,False
8170,20,2020-05-14,2,MG,Paraguaçu,3147204.0,city,3,13.94506,2,0,0,0.0,21513.0,False,False
8171,20,2020-05-14,40,MG,Paraisópolis,3147303.0,city,5,23.71579,1,2,0,0.4,21083.0,False,False
8172,20,2020-05-14,1,MG,Passa Quatro,3147600.0,city,1,6.11845,1,0,0,0.0,16344.0,False,False
8173,20,2020-05-14,31,MG,Passos,3147907.0,city,6,5.232,1,0,0,0.0,114679.0,False,False
8174,20,2020-05-14,41,MG,Patos de Minas,3148004.0,city,19,12.46,-4,1,0,0.0526,152488.0,False,False
8175,20,2020-05-14,62,MG,Patrocínio,3148103.0,city,20,22.03687,0,1,0,0.05,90757.0,False,False
8176,20,2020-05-14,2,MG,Pedra Azul,3148707.0,city,1,4.1111699999999995,0,0,0,0.0,24324.0,False,False
8177,20,2020-05-14,10,MG,Pedra Dourada,3149002.0,city,1,39.9361,0,0,0,0.0,2504.0,False,False
8178,20,2020-05-14,18,MG,Pedro Leopoldo,3149309.0,city,2,3.11245,0,0,0,0.0,64258.0,False,False
8179,20,2020-05-14,8,MG,Perdizes,3149804.0,city,1,6.18506,0,1,0,1.0,16168.0,False,False
8180,20,2020-05-14,33,MG,Perdões,3149903.0,city,8,37.40065,0,0,0,0.0,21390.0,False,False
8181,20,2020-05-14,23,MG,Piedade dos Gerais,3150406.0,city,1,20.07226,1,0,0,0.0,4982.0,False,False
8182,20,2020-05-14,2,MG,Piracema,3150604.0,city,1,15.603060000000001,0,0,0,0.0,6409.0,False,False
8183,20,2020-05-14,2,MG,Piranga,3150802.0,city,4,22.69375,3,0,0,0.0,17626.0,False,False
8184,20,2020-05-14,7,MG,Piranguçu,3150901.0,city,2,36.54971,0,0,0,0.0,5472.0,False,False
8185,20,2020-05-14,1,MG,Piranguinho,3151008.0,city,1,11.63332,1,0,0,0.0,8596.0,False,False
8186,20,2020-05-14,33,MG,Pirapetinga,3151107.0,city,4,37.20238,0,0,0,0.0,10752.0,False,False
8187,20,2020-05-14,35,MG,Pirapora,3151206.0,city,2,3.54434,0,0,0,0.0,56428.0,False,False
8188,20,2020-05-14,1,MG,Piraúba,3151305.0,city,1,9.27042,1,0,0,0.0,10787.0,False,False
8189,20,2020-05-14,38,MG,Piumhi,3151503.0,city,2,5.76518,0,1,0,0.5,34691.0,False,False
8190,20,2020-05-14,14,MG,Planura,3151602.0,city,3,24.72595,0,1,0,0.3333,12133.0,False,False
8191,20,2020-05-14,19,MG,Poço Fundo,3151701.0,city,1,5.95557,0,0,0,0.0,16791.0,False,False
8192,20,2020-05-14,56,MG,Poços de Caldas,3151800.0,city,27,16.12932,0,3,0,0.1111,167397.0,False,False
8193,20,2020-05-14,9,MG,Ponte Nova,3152105.0,city,2,3.3477300000000003,0,0,0,0.0,59742.0,False,False
8194,20,2020-05-14,14,MG,Porteirinha,3152204.0,city,2,5.27621,1,0,0,0.0,37906.0,False,False
8195,20,2020-05-14,25,MG,Porto Firme,3152303.0,city,1,8.86603,0,0,0,0.0,11279.0,False,False
8196,20,2020-05-14,10,MG,Poté,3152402.0,city,1,6.04047,0,0,0,0.0,16555.0,False,False
8197,20,2020-05-14,44,MG,Pouso Alegre,3152501.0,city,68,45.11168,6,3,0,0.0441,150737.0,False,False
8198,20,2020-05-14,20,MG,Presidente Juscelino,3153202.0,city,1,27.464979999999997,0,1,0,1.0,3641.0,False,False
8199,20,2020-05-14,13,MG,Raposos,3153905.0,city,3,18.34414,0,0,0,0.0,16354.0,False,False
8200,20,2020-05-14,6,MG,Recreio,3154101.0,city,1,9.508410000000001,0,0,0,0.0,10517.0,False,False
8201,20,2020-05-14,3,MG,Riachinho,3154457.0,city,1,12.29105,0,0,0,0.0,8136.0,False,False
8202,20,2020-05-14,6,MG,Riacho dos Machados,3154507.0,city,1,10.547410000000001,0,0,0,0.0,9481.0,False,False
8203,20,2020-05-14,43,MG,Ribeirão das Neves,3154606.0,city,22,6.56995,3,0,0,0.0,334858.0,False,False
8204,20,2020-05-14,7,MG,Rio Novo,3155405.0,city,2,22.34887,1,0,0,0.0,8949.0,False,False
8205,20,2020-05-14,3,MG,Rio Pomba,3155801.0,city,4,22.33389,1,0,0,0.0,17910.0,False,False
8206,20,2020-05-14,2,MG,Rodeiro,3156304.0,city,4,49.327909999999996,0,0,0,0.0,8109.0,False,False
8207,20,2020-05-14,49,MG,Sabará,3156700.0,city,16,11.73502,0,0,0,0.0,136344.0,False,False
8208,20,2020-05-14,4,MG,Sacramento,3156908.0,city,1,3.8189800000000003,0,0,0,0.0,26185.0,False,False
8209,20,2020-05-14,2,MG,Salto da Divisa,3157104.0,city,0,,-1,0,0,0.0,7009.0,False,False
8210,20,2020-05-14,7,MG,Santa Bárbara,3157203.0,city,1,3.19244,0,0,0,0.0,31324.0,False,False
8211,20,2020-05-14,3,MG,Santa Cruz de Minas,3157336.0,city,1,11.6225,0,0,0,0.0,8604.0,False,False
8212,20,2020-05-14,47,MG,Santa Luzia,3157807.0,city,25,11.408539999999999,0,1,0,0.04,219134.0,False,False
8213,20,2020-05-14,10,MG,Santa Margarida,3157906.0,city,1,6.16979,0,0,0,0.0,16208.0,False,False
8214,20,2020-05-14,36,MG,Santa Maria de Itabira,3158003.0,city,2,18.43828,0,0,0,0.0,10847.0,False,False
8215,20,2020-05-14,9,MG,Santana de Cataguases,3158409.0,city,2,51.65289,0,0,0,0.0,3872.0,False,False
8216,20,2020-05-14,43,MG,Santana do Paraíso,3158953.0,city,7,20.19444,0,0,0,0.0,34663.0,False,False
8217,20,2020-05-14,5,MG,Santa Rita de Jacutinga,3159308.0,city,1,20.47502,0,0,0,0.0,4884.0,False,False
8218,20,2020-05-14,15,MG,Santa Rita do Sapucaí,3159605.0,city,1,2.3116,0,0,0,0.0,43260.0,False,False
8219,20,2020-05-14,4,MG,Santo Antônio do Aventureiro,3160009.0,city,1,27.76235,0,0,0,0.0,3602.0,False,False
8220,20,2020-05-14,43,MG,Santo Antônio do Monte,3160405.0,city,3,10.6221,0,0,0,0.0,28243.0,False,False
8221,20,2020-05-14,27,MG,Santos Dumont,3160702.0,city,20,43.02278,1,1,0,0.05,46487.0,False,False
8222,20,2020-05-14,34,MG,São Brás do Suaçuí,3160900.0,city,2,53.50455,0,0,0,0.0,3738.0,False,False
8223,20,2020-05-14,23,MG,São Francisco,3161106.0,city,25,44.38684,0,2,0,0.08,56323.0,False,False
8224,20,2020-05-14,8,MG,São Francisco do Glória,3161403.0,city,1,20.6441,0,0,0,0.0,4844.0,False,False
8225,20,2020-05-14,23,MG,São Geraldo da Piedade,3161601.0,city,1,25.23978,0,1,0,1.0,3962.0,False,False
8226,20,2020-05-14,34,MG,São Gotardo,3162104.0,city,3,8.458089999999999,0,0,0,0.0,35469.0,False,False
8227,20,2020-05-14,5,MG,São João da Mata,3162302.0,city,1,36.37686,0,0,0,0.0,2749.0,False,False
8228,20,2020-05-14,50,MG,São João del Rei,3162500.0,city,16,17.761589999999998,4,0,0,0.0,90082.0,False,False
8229,20,2020-05-14,6,MG,São João do Manhuaçu,3162559.0,city,1,8.65127,0,0,0,0.0,11559.0,False,False
8230,20,2020-05-14,9,MG,São João do Paraíso,3162708.0,city,1,4.2340599999999995,0,0,0,0.0,23618.0,False,False
8231,20,2020-05-14,37,MG,São João Nepomuceno,3162906.0,city,2,7.58697,0,1,0,0.5,26361.0,False,False
8232,20,2020-05-14,2,MG,São Joaquim de Bicas,3162922.0,city,2,6.33352,0,0,0,0.0,31578.0,False,False
8233,20,2020-05-14,25,MG,São José da Lapa,3162955.0,city,3,12.62307,0,1,0,0.3333,23766.0,False,False
8234,20,2020-05-14,35,MG,São Lourenço,3163706.0,city,11,23.99075,0,0,0,0.0,45851.0,False,False
8235,20,2020-05-14,19,MG,São Romão,3164209.0,city,3,24.31709,0,1,0,0.3333,12337.0,False,False
8236,20,2020-05-14,16,MG,São Sebastião do Oeste,3164605.0,city,18,265.68266,4,0,0,0.0,6775.0,False,False
8237,20,2020-05-14,28,MG,São Sebastião do Paraíso,3164704.0,city,6,8.45594,0,1,0,0.1667,70956.0,False,False
8238,20,2020-05-14,31,MG,São Tomás de Aquino,3165107.0,city,2,28.485970000000002,0,1,0,0.5,7021.0,False,False
8239,20,2020-05-14,10,MG,São Vicente de Minas,3165305.0,city,3,38.6947,0,0,0,0.0,7753.0,False,False
8240,20,2020-05-14,40,MG,Sarzedo,3165537.0,city,4,12.21299,0,0,0,0.0,32752.0,False,False
8241,20,2020-05-14,39,MG,Senador Amaral,3165578.0,city,7,130.69455,0,0,0,0.0,5356.0,False,False
8242,20,2020-05-14,14,MG,Senador José Bento,3165800.0,city,4,266.31158,0,0,0,0.0,1502.0,False,False
8243,20,2020-05-14,21,MG,Senhora do Porto,3166105.0,city,1,28.3849,0,0,0,0.0,3523.0,False,False
8244,20,2020-05-14,47,MG,Serra do Salitre,3166808.0,city,1,8.634089999999999,0,0,0,0.0,11582.0,False,False
8245,20,2020-05-14,59,MG,Sete Lagoas,3167202.0,city,11,4.5902400000000005,0,1,0,0.0909,239639.0,False,False
8246,20,2020-05-14,26,MG,Sobrália,3167707.0,city,1,18.00828,0,0,0,0.0,5553.0,False,False
8247,20,2020-05-14,8,MG,Tabuleiro,3167905.0,city,2,53.333330000000004,0,0,0,0.0,3750.0,False,False
8248,20,2020-05-14,23,MG,Teófilo Otoni,3168606.0,city,47,33.43007,10,1,0,0.0213,140592.0,False,False
8249,20,2020-05-14,53,MG,Timóteo,3168705.0,city,13,14.46985,1,0,0,0.0,89842.0,False,False
8250,20,2020-05-14,43,MG,Toledo,3169109.0,city,7,111.85682,0,1,0,0.1429,6258.0,False,False
8251,20,2020-05-14,8,MG,Tombos,3169208.0,city,1,12.46572,0,0,0,0.0,8022.0,False,False
8252,20,2020-05-14,17,MG,Três Corações,3169307.0,city,24,30.195520000000002,4,0,0,0.0,79482.0,False,False
8253,20,2020-05-14,22,MG,Três Marias,3169356.0,city,1,3.09062,0,0,0,0.0,32356.0,False,False
8254,20,2020-05-14,27,MG,Três Pontas,3169406.0,city,11,19.384629999999998,0,1,0,0.0909,56746.0,False,False
8255,20,2020-05-14,21,MG,Tupaciguara,3169604.0,city,4,15.793420000000001,0,0,0,0.0,25327.0,False,False
8256,20,2020-05-14,39,MG,Ubá,3169901.0,city,11,9.51952,1,0,0,0.0,115552.0,False,False
8257,20,2020-05-14,56,MG,Uberaba,3170107.0,city,82,24.566860000000002,4,4,0,0.0488,333783.0,False,False
8258,20,2020-05-14,59,MG,Uberlândia,3170206.0,city,342,49.47165,24,11,0,0.0322,691305.0,False,False
8259,20,2020-05-14,46,MG,Unaí,3170404.0,city,15,17.77715,0,0,0,0.0,84378.0,False,False
8260,20,2020-05-14,7,MG,Vargem Alegre,3170578.0,city,1,15.4321,0,0,0,0.0,6480.0,False,False
8261,20,2020-05-14,41,MG,Varginha,3170701.0,city,38,28.03228,2,1,0,0.0263,135558.0,False,False
8262,20,2020-05-14,2,MG,Varjão de Minas,3170750.0,city,1,14.212620000000001,0,0,0,0.0,7036.0,False,False
8263,20,2020-05-14,2,MG,Várzea da Palma,3170800.0,city,1,2.53209,0,0,0,0.0,39493.0,False,False
8264,20,2020-05-14,26,MG,Varzelândia,3170909.0,city,1,5.17598,0,1,0,1.0,19320.0,False,False
8265,20,2020-05-14,37,MG,Vazante,3171006.0,city,9,43.71054,3,0,0,0.0,20590.0,False,False
8266,20,2020-05-14,26,MG,Vespasiano,3171204.0,city,2,1.56739,2,0,0,0.0,127601.0,False,False
8267,20,2020-05-14,26,MG,Viçosa,3171303.0,city,8,10.146360000000001,0,0,0,0.0,78846.0,False,False
8268,20,2020-05-14,1,MG,Visconde do Rio Branco,3172004.0,city,1,2.3494,1,0,0,0.0,42564.0,False,False
8269,20,2020-05-14,9,MG,Wenceslau Braz,3172202.0,city,3,117.55486,0,0,0,0.0,2552.0,False,False
8270,20,2020-05-14,68,MG,,31.0,state,3950,18.65954,217,139,4,0.0352,21168791.0,False,False
8271,20,2020-05-13,6,MG,Abadia dos Dourados,3100104.0,city,1,14.3082,0,0,0,0.0,6989.0,False,False
8272,20,2020-05-13,32,MG,Abaeté,3100203.0,city,1,4.30348,0,0,0,0.0,23237.0,False,False
8273,20,2020-05-13,10,MG,Aimorés,3101102.0,city,4,15.89383,0,0,0,0.0,25167.0,False,False
8274,20,2020-05-13,20,MG,Além Paraíba,3101508.0,city,10,28.278940000000002,0,0,0,0.0,35362.0,False,False
8275,20,2020-05-13,44,MG,Alfenas,3101607.0,city,7,8.75044,0,0,0,0.0,79996.0,False,False
8276,20,2020-05-13,4,MG,Alfredo Vasconcelos,3101631.0,city,1,14.47807,0,0,0,0.0,6907.0,False,False
8277,20,2020-05-13,29,MG,Almenara,3101706.0,city,6,14.321179999999998,0,0,0,0.0,41896.0,False,False
8278,20,2020-05-13,36,MG,Alpercata,3101805.0,city,1,13.469829999999998,0,0,0,0.0,7424.0,False,False
8279,20,2020-05-13,7,MG,Alpinópolis,3101904.0,city,1,5.03702,0,0,0,0.0,19853.0,False,False
8280,20,2020-05-13,15,MG,Alterosa,3102001.0,city,1,6.9127600000000005,0,0,0,0.0,14466.0,False,False
8281,20,2020-05-13,11,MG,Alto Jequitibá,3153509.0,city,4,48.09426,1,0,0,0.0,8317.0,False,False
8282,20,2020-05-13,7,MG,Alto Rio Doce,3102100.0,city,1,9.090910000000001,0,0,0,0.0,11000.0,False,False
8283,20,2020-05-13,43,MG,Araguari,3103504.0,city,12,10.23306,0,1,0,0.0833,117267.0,False,False
8284,20,2020-05-13,30,MG,Araxá,3104007.0,city,10,9.41363,0,1,0,0.1,106229.0,False,False
8285,20,2020-05-13,25,MG,Arceburgo,3104106.0,city,3,27.84998,0,0,0,0.0,10772.0,False,False
8286,20,2020-05-13,42,MG,Arcos,3104205.0,city,8,19.95411,1,0,0,0.0,40092.0,False,False
8287,20,2020-05-13,6,MG,Astolfo Dutra,3104601.0,city,1,7.0526800000000005,0,0,0,0.0,14179.0,False,False
8288,20,2020-05-13,42,MG,Barbacena,3105608.0,city,19,13.837,0,2,0,0.1053,137313.0,False,False
8289,20,2020-05-13,7,MG,Bela Vista de Minas,3106002.0,city,2,19.502679999999998,0,0,0,0.0,10255.0,False,False
8290,20,2020-05-13,29,MG,Belmiro Braga,3106101.0,city,3,87.48906,0,1,0,0.3333,3429.0,False,False
8291,20,2020-05-13,59,MG,Belo Horizonte,3106200.0,city,1048,41.718579999999996,56,28,2,0.0267,2512070.0,False,False
8292,20,2020-05-13,20,MG,Belo Oriente,3106309.0,city,1,3.7453199999999995,0,0,0,0.0,26700.0,False,False
8293,20,2020-05-13,20,MG,Belo Vale,3106408.0,city,1,12.96176,0,1,0,1.0,7715.0,False,False
8294,20,2020-05-13,52,MG,Betim,3106705.0,city,36,8.19411,7,2,0,0.0556,439340.0,False,False
8295,20,2020-05-13,19,MG,Bicas,3106903.0,city,1,6.8994100000000005,0,0,0,0.0,14494.0,False,False
8296,20,2020-05-13,49,MG,Boa Esperança,3107109.0,city,12,29.90505,0,1,1,0.0833,40127.0,False,False
8297,20,2020-05-13,52,MG,Bom Despacho,3107406.0,city,2,3.9521800000000002,0,0,0,0.0,50605.0,False,False
8298,20,2020-05-13,15,MG,Bom Repouso,3107901.0,city,3,28.44411,0,0,0,0.0,10547.0,False,False
8299,20,2020-05-13,32,MG,Bonfim,3108107.0,city,1,14.560279999999999,0,1,0,1.0,6868.0,False,False
8300,20,2020-05-13,35,MG,Borda da Mata,3108305.0,city,2,10.30291,0,0,0,0.0,19412.0,False,False
8301,20,2020-05-13,37,MG,Botelhos,3108404.0,city,4,26.718320000000002,0,0,0,0.0,14971.0,False,False
8302,20,2020-05-13,21,MG,Brasília de Minas,3108602.0,city,5,15.457379999999999,0,0,0,0.0,32347.0,False,False
8303,20,2020-05-13,7,MG,Brazópolis,3108909.0,city,6,41.49665,1,0,0,0.0,14459.0,False,False
8304,20,2020-05-13,11,MG,Brumadinho,3109006.0,city,11,27.429370000000002,0,0,0,0.0,40103.0,False,False
8305,20,2020-05-13,13,MG,Bueno Brandão,3109105.0,city,1,9.09008,0,1,0,1.0,11001.0,False,False
8306,20,2020-05-13,18,MG,Caetanópolis,3109907.0,city,3,25.808670000000003,1,0,0,0.0,11624.0,False,False
8307,20,2020-05-13,27,MG,Caeté,3110004.0,city,4,8.944939999999999,0,0,0,0.0,44718.0,False,False
8308,20,2020-05-13,3,MG,Cajuri,3110202.0,city,1,25.08151,0,0,0,0.0,3987.0,False,False
8309,20,2020-05-13,5,MG,Caldas,3110301.0,city,3,20.71823,0,0,0,0.0,14480.0,False,False
8310,20,2020-05-13,27,MG,Camanducaia,3110509.0,city,13,59.7152,3,0,0,0.0,21770.0,False,False
8311,20,2020-05-13,38,MG,Cambuí,3110608.0,city,22,74.44757,3,0,0,0.0,29551.0,False,False
8312,20,2020-05-13,33,MG,Cambuquira,3110707.0,city,2,15.60793,0,0,0,0.0,12814.0,False,False
8313,20,2020-05-13,2,MG,Campanha,3110905.0,city,1,6.0006,0,0,0,0.0,16665.0,False,False
8314,20,2020-05-13,2,MG,Campestre,3111002.0,city,1,4.74947,0,0,0,0.0,21055.0,False,False
8315,20,2020-05-13,48,MG,Campo Belo,3111200.0,city,4,7.40343,0,0,0,0.0,54029.0,False,False
8316,20,2020-05-13,52,MG,Campos Altos,3111507.0,city,1,6.467890000000001,0,0,0,0.0,15461.0,False,False
8317,20,2020-05-13,32,MG,Campos Gerais,3111606.0,city,2,6.95072,0,0,0,0.0,28774.0,False,False
8318,20,2020-05-13,6,MG,Cana Verde,3111903.0,city,5,89.23791,1,0,0,0.0,5603.0,False,False
8319,20,2020-05-13,1,MG,Candeias,3112000.0,city,2,13.43544,2,0,0,0.0,14886.0,False,False
8320,20,2020-05-13,5,MG,Capelinha,3112307.0,city,1,2.64662,0,0,0,0.0,37784.0,False,False
8321,20,2020-05-13,9,MG,Capinópolis,3112604.0,city,1,6.18314,0,0,0,0.0,16173.0,False,False
8322,20,2020-05-13,43,MG,Capitólio,3112802.0,city,1,11.5848,0,1,0,1.0,8632.0,False,False
8323,20,2020-05-13,7,MG,Carandaí,3113206.0,city,1,3.92141,0,0,0,0.0,25501.0,False,False
8324,20,2020-05-13,36,MG,Carangola,3113305.0,city,11,33.33333,3,0,0,0.0,33000.0,False,False
8325,20,2020-05-13,11,MG,Caratinga,3113404.0,city,7,7.6035699999999995,0,0,0,0.0,92062.0,False,False
8326,20,2020-05-13,25,MG,Carlos Chagas,3113701.0,city,1,5.3087,0,0,0,0.0,18837.0,False,False
8327,20,2020-05-13,40,MG,Carmo da Cachoeira,3113909.0,city,1,8.21693,0,0,0,0.0,12170.0,False,False
8328,20,2020-05-13,6,MG,Carmo da Mata,3114006.0,city,1,8.71384,0,0,0,0.0,11476.0,False,False
8329,20,2020-05-13,48,MG,Carmo do Cajuru,3114204.0,city,6,26.69277,0,1,0,0.1667,22478.0,False,False
8330,20,2020-05-13,1,MG,Carmo do Paranaíba,3114303.0,city,2,6.59435,2,0,0,0.0,30329.0,False,False
8331,20,2020-05-13,8,MG,Carmópolis de Minas,3114501.0,city,4,20.66649,0,0,0,0.0,19355.0,False,False
8332,20,2020-05-13,3,MG,Cascalho Rico,3115003.0,city,1,32.52033,0,0,0,0.0,3075.0,False,False
8333,20,2020-05-13,30,MG,Cataguases,3115300.0,city,8,10.6492,1,1,0,0.125,75123.0,False,False
8334,20,2020-05-13,13,MG,Catuji,3115458.0,city,4,63.3814,1,0,0,0.0,6311.0,False,False
8335,20,2020-05-13,3,MG,Caxambu,3115508.0,city,2,9.23532,0,0,0,0.0,21656.0,False,False
8336,20,2020-05-13,38,MG,Centralina,3115805.0,city,1,9.66184,0,1,0,1.0,10350.0,False,False
8337,20,2020-05-13,1,MG,Chiador,3116209.0,city,1,37.216229999999996,1,0,0,0.0,2687.0,False,False
8338,20,2020-05-13,6,MG,Cláudio,3116605.0,city,2,6.98885,0,0,0,0.0,28617.0,False,False
8339,20,2020-05-13,9,MG,Comercinho,3117009.0,city,1,14.4321,0,0,0,0.0,6929.0,False,False
8340,20,2020-05-13,33,MG,Conceição das Alagoas,3117306.0,city,2,7.170260000000001,0,0,0,0.0,27893.0,False,False
